d1,d2,d3
-0.032406228989943414,-0.0018458247318052653,0.10796938326449587
-3.971042778628739e-06,-1.2706184052616533e-07,-4.509704365809779e-06
-0.092570765997809,0.05955480224698751,0.00958283074169559
-0.004357947672748843,-0.004628335700378542,-0.0022593975145178418
-0.0396054380963931,-0.16665704618549176,0.07290141926638646
0.013864477359457046,-0.03358534378533992,-0.014075845603632509
-0.005956688183297029,0.007882584411845774,-0.020651180905964947
0.0007652063633228364,-0.0012892292009616352,-0.000613694817671568
0.023159842676374963,0.02357060747626749,-0.018430957600782588
0.019512944168078448,-0.014043327813915868,0.0305192508155526
0.005174395482673753,-0.0004027407315233696,0.00451526904923228
-0.026276046192830027,0.06565777583824071,-0.028194305437903303
-0.0106519329161629,0.020239489754402613,0.016228399315253002
0.00535148677587745,0.018195939074172305,0.007232822923398742
-0.16417334110120657,0.11409856102689517,0.040826600709698554
-0.14977490167101573,0.1629438936581907,0.011418935913293885
0.04285529641770398,0.028551723095571826,-0.010258756027297214
0.08970172612435125,0.2140299405972358,-0.05070038730506003
-0.08054541281916092,0.052877039013423104,0.06773345007256429
-0.1146442360555097,0.06845874619404094,-0.08960629759227218
0.13655178639909574,0.17612563795694383,-0.19193559550637565
0.13729598455621908,0.010817007247356996,0.033854865210131216
0.07266552740131428,0.12205897771540863,0.0416798176475165
-0.005898365260479929,-0.060779277189034614,-0.05193466502664958
-0.013703852569748683,0.011680552783062237,-0.14807362314738476
-0.10420789666384514,-0.01611642664007321,-0.05037617223840182
0.0833565742852101,0.024624591215510378,-0.024749272395191618
-0.041150610887894075,0.04675453625734267,-0.0038793856584727897
0.1626948635137834,0.18323871708182848,0.04468256479431224
0.005874226931224877,-0.0036492865453866615,-0.001308833322362608
-0.007585143061293225,0.004559211803553122,-0.03633779380168703
-0.05501138997224043,0.061053497315682714,0.021258172294732366
-0.07127730239726533,-0.03878870356805842,0.011491793334235317
0.020884182051269403,0.09862109484916554,-0.008552099814273796
-0.009910063080575267,0.02653583829438287,-0.02707369257403311
0.014541856091333114,0.02035208324826508,-0.03571617743272874
0.03261345491135242,-0.011578655838668258,-0.040446594751193526
0.01663497934853353,-0.04613787554028705,-0.011651969963098963
0.09054304677477383,-0.09519402651602325,0.026848010985192648
0.07678358519960762,-0.030501110569220162,0.0528562473459667
-0.10762961867173719,0.09531238100071945,0.10410517143549552
-0.0475034750075279,0.011775331271398327,-0.173234492214242
-0.036144548988915025,-0.010345019656240781,0.002049373777705557
0.027007414572029653,0.07646605373625949,0.03838306399155993
-0.015328420195482502,-0.008098144263614005,0.0003571544022966246
0.09199142874874856,0.059251601196574966,-0.055507542996578466
-0.01615889151872748,-0.014944168712656532,0.0086891065624306
-0.0053179633477246305,-0.15970580927492753,0.011252877278782427
-0.042365724099929475,0.05386475434725696,0.024498200267567365
-0.014898252607729845,-0.03931643862699387,0.04140035725283721
0.054415973941362925,-0.07275740208449233,-0.005959030517347267
0.11987925670369846,-0.10384867800282778,0.03652833806563438
-0.11439624185276201,-0.14406822945233053,0.14119025670326027
0.05981126150193612,-0.009956763705064512,-0.013525124917431122
-0.009713308545548435,0.010204976875401044,0.004984985438120104
0.0690232479909027,0.04526798551623117,0.015476578566536536
-0.004063550863249604,0.059151628310336365,0.002705946807565984
0.0005876188834097216,0.0004015432916864779,0.001071693825300739
-0.06511524974387531,0.006882290406669974,0.024836939123819842
0.01634603421384521,0.07395399550874486,-0.0684530418854634
-0.054095466212675226,-0.03495788660422642,0.032791680418103306
0.2260668703566301,0.07234685006044247,0.08266110112950031
-0.01803096327330814,0.07492372310566259,0.0399612971201948
0.0010427442704237424,0.032786234442357974,-0.0895678582330998
0.0011506299113067818,-0.03213210635824362,0.02315439035041781
-0.06621454233524281,0.03491586000446768,0.01877614232933262
0.01727613889673742,0.005360235758152308,0.012410711048688077
-0.06159400104985248,-0.055192452953301725,-0.028860077429087316
0.038341872556322494,0.02323154674341479,-0.1444851105770422
0.02204707489908992,0.028492090662651907,-0.020797520608627676
0.022058709142877976,-0.0837589853295815,-0.05018964616184072
0.013885838191436881,-0.04433928588155929,-0.021367016229410993
0.029195050252381415,0.0021871794575005817,-0.005432952588659983
0.09521093523767984,-0.049970537906751704,-0.06488111165281889
-0.07177018775426479,-0.23851449367972696,0.07513807540641215
-0.01947458155912439,-0.021527694495763035,-0.056367707117036425
0.08552789856343207,-0.07449492909139663,-0.10684195746631327
-0.06794060669682352,0.02322169599192494,-0.008657110693009019
-0.05462960476935075,-0.08632734774650769,-0.15208842073801512
-0.026853498226502265,-0.027731490594633503,0.005878314137099388
-0.055925953454562256,-0.04077481512297054,-0.10034189709602345
