d1,d2,d3
0.09506395079237855,-0.0519007929524918,-0.1180644374246379
-0.03127053525002131,-0.025120763626395457,-0.07468792454581509
0.0003714179221587293,0.01897644536913226,-0.007549905481284214
0.027963898638374077,-0.02530491413874564,0.022696340221010324
0.0364279131800676,-0.011537573440622001,-0.14196001803283967
0.09836412887596899,-0.04821099353133917,-0.053331593152317676
-0.06564652430424862,-0.01153341868808279,0.05055577913664788
0.10894068079443094,-0.03071001808933533,-0.02695101424502869
0.15306311860100152,-0.02367582744338333,0.16454143448765032
0.02059083543513606,-0.11648666918374838,-0.025199207467481426
-0.1979066321757706,-0.08065191994430124,-0.09642300428345153
0.001774543108060318,-0.004642810282762217,0.003980075579491671
-0.001655416624081317,0.010704239530428185,0.004557084928724286
-0.15521287968585018,0.09839934296112718,0.1299234849182973
0.03893939336521249,-0.07047661478036096,-0.11834203433671242
0.0031624704111806942,0.04017726870837193,-0.18484620404947485
0.13132844781994574,0.07305185088162111,0.034794333407740706
0.05840347508835441,-0.005543930237395484,0.04155119228404361
-0.014529080854450987,-0.01049251810468959,7.581680286877333e-05
0.0046686233762962,0.08480338250740678,-0.02630957835776481
0.05323267945854413,-0.005033127572288849,0.022281139025857603
0.020630453999980997,0.005293148208615512,-0.05875516927181083
0.12744263094001085,-0.016462151690689958,0.04941658326002488
0.024174485840879802,0.04585577381177288,-0.04489789179369489
-0.09982382396651394,-0.07537785925711285,-0.11594474925708081
-0.009845619916435965,0.0015861432559365568,-0.001423397792452755
-0.11236468312587794,-0.01785571802926641,0.04616984496074046
-0.0033090051739066402,0.00970356397862223,-0.001047763404993957
-0.0032883860782632513,-0.02680416899069596,0.008913092923845038
0.14207215106053,-0.08997919309269406,-0.006467696605424075
0.126558088521805,0.0962853790866553,-0.04094697038910044
-0.008268360435324638,-0.25598244263256253,0.056011638126601655
0.09094183795052031,-0.12357587650776565,0.16029953716092452
0.07216704336795704,0.002704527831360253,0.0299698746313502
0.02337670385482767,0.1703488047081614,-0.12229034564291999
0.03409045107425548,-0.05131397237655437,-0.01251069946318344
-0.05517210110306781,0.031009411356217938,-0.020922737877575443
-0.008306496336863048,-0.008791446973984075,0.0005106473750587029
0.025242642977224845,0.06930531294096745,-0.01626056605937909
-0.05353993194351883,-0.05066096621689838,0.006506078603570654
-0.0030047857587296727,-0.009927299375622149,-0.0027106807105912512
0.2140006875777835,-0.006789159878788747,-0.06770692169864966
0.032167200930474996,-0.02427592811264515,-0.024720836299436114
0.08210872587323671,0.03346484487805204,0.1842962847060797
-0.07184302823853149,0.11250875006168168,-0.05714096217047608
-0.025079515916486158,0.05632265543986996,0.00722710333510929
-0.02660335832043073,0.02677788806832199,-0.05047389998411942
-0.0016920801612712955,-0.0008294292297370496,-0.0009165851127707445
0.016539614319214135,-0.016012882736533365,-0.02223041549386984
-0.025449943881548122,0.11376365822842816,-0.022020366916925684
0.07855253127459644,0.14976521167469664,0.05870196770220489
0.20559276073888938,-0.11368837666814256,0.1282199781583064
-0.07245188612160769,-0.05512991707053395,0.017648141232714888
0.025386113014447726,0.03188660887493238,-0.018976380898474504
-0.05732470218542989,0.05836302268833774,0.06463168946808732
0.025832566742945883,-0.045683158443507885,0.012813222875877085
0.08241393764488934,-0.09870783134199408,-0.024892962325080474
-0.06235416684004755,-0.05845774897011264,0.01764711372608137
-0.0054054406979003175,-0.005328841872652504,-0.006627433467022789
0.005654379092493174,-0.0727232564681543,-0.011517342308553473
0.018799663912784304,-0.018920063435368936,-0.057009612343388666
0.0076606644852193545,0.0005877552019506843,0.06768093483976066
-0.0035211096564248035,0.19095503871410355,0.023757147006974292
-0.004720469520762908,0.0022206079593723852,-0.012172628608166784
-0.0009662418707850629,-0.06818240346177888,-0.03962697750307256
-0.09880299920557242,-0.11105703112020138,-0.16552233608307915
-0.001728050861462366,0.011912215112761911,-0.0019103675346543677
-0.07416954558483169,-0.195110019747055,-0.13129895095865546
-0.02894841453449869,0.001688687115794895,0.023246339492480124
0.008053571764750415,-0.007438112752575873,-0.0036000714965982593
0.0627674565801316,-0.21437801751253566,-0.10359491845102116
-0.03387864340913549,0.09751707019226999,-0.003424445857918199
0.06767162524441195,0.008269313093284547,-0.020022222050534243
0.0013134433333517853,-0.012705979473987663,-0.0034043719661442395
-0.12853138163401717,0.05239653109824674,-0.06144689376864614
-0.08415041330447973,-0.10188357668038435,0.11423814262903259
-0.1323141173237487,0.056178817257133175,-0.029424265326221014
0.006048746368014605,0.025613891154735984,-0.04629283093920762
-0.04785106739338222,0.05478732917583664,-0.04536754740612393
0.026351206842131436,-0.07657308529398525,-0.0480879972731261
0.026284668578961126,0.01313471586951821,0.0032680751895198625
0.007225393572164031,-0.0016049690425347228,0.011643289134328666
-0.019393524331328984,0.029700069088122318,-0.1621432218773131
-0.06372732809387682,0.07481706169722122,-0.09379965244073506
0.009887216347719139,0.04302599460821917,-0.015583991178863894
-0.06112888049627849,-0.10725929673231845,-0.07934068101940205
0.1007317811945514,0.29264667504217445,0.01403688155278819
0.0727311743317985,0.007413827163891896,-0.001784308048728794
0.0022330934972911443,0.003203530972199283,0.007430006062633092
0.043985764972513205,-0.09878264619263852,0.014263956991664361
-0.0058441416310251355,0.015440939562885024,0.020073026500079173
0.004483145752432702,0.007631238254909307,-0.022824459804734704
0.2253202564910462,-0.09080542500734852,0.0807487435854661
-0.03371943624778096,-0.0026520546686268414,-0.021566899409638178
-0.018383075136323684,0.03748907051741818,0.025202707195140204
0.016442391408148238,0.024405448292142456,-0.046969613588097654
-0.0023886016723721273,-0.006821631791775773,0.0007885770574422586
0.0025308858270782137,-0.004033614970295641,0.0018188990168375794
-0.0012678531419951836,-0.006942106451278899,-0.003944471476970654
0.051642247182099046,-0.06256055638417597,-0.15429200600024312
0.3947103382267316,-0.15013777692719868,-0.18961894873646748
-0.2462650638400887,0.37192704867793025,0.07230540048383097
-0.0562782013577297,0.21149272704864405,0.31052829006833016
0.2593116312888599,0.33143882766419785,0.03484984793788479
0.10037154281814568,0.4437618499951274,0.1658953919309182
0.03372503568280774,-0.24912453494541825,-0.22440689824550608
-0.5083674985284038,0.23012521308335532,0.14617901520829715
-0.16938251059554396,0.44635373734273043,0.2235719449285656
0.3316801389354984,-0.15995052843759033,-0.0012438924086886594
-0.2109311871649679,-0.11483452643532704,-0.278028747674484
-0.04352193648231378,-0.12221890676583852,0.286304730064889
-0.0237846381187884,0.2035522628744159,0.4925817916834449
0.25280873259593317,-0.09382217822437809,0.25322967720280637
