d1,d2,d3,d4,d5,d6
-0.5819626752122455,1.072633292423194,0.9558780661227206,0.6506179199760189,-0.2924359869659502,1.3199005779883586
1.3485083302595209,-0.5429763428257901,0.7248010298145635,-0.2361355559543103,-1.9767866109117602,0.7685857789745434
1.1156724950287125,0.5318059941623912,-0.758890967207504,-0.3759802168450095,0.5711121022730421,0.5270407964485941
1.6474592360842633,0.7729108100562784,-0.36197504292773935,-1.8694049848518595,-0.0801660954147703,0.03182368900892974
2.3792015427864546,0.9410998964432468,-0.20148583521667238,0.18329266557830387,0.5347743675970714,-0.49927437245960493
1.6545915381814353,-1.8354862358017763,1.6641799456694493,-0.9707746322746028,-0.14502227392326394,0.45406343146694056
2.2405305627741994,-1.1260882243369197,-0.2228366786577906,0.08715475895558031,0.9278301911623696,0.045406102103647254
0.8120743737620507,0.2709005337268529,-0.3231375748135336,-0.05925651782383843,2.0897458423451845,-0.5344145719754648
-0.44108740081559983,1.3105519201673586,1.0015007258780213,-0.7390366320130122,-0.43011347049337867,-0.34750635829729937
1.234400015503349,0.37695896554080593,1.398969194773233,-1.3394785186055385,-1.4878155273382079,1.0654782008825867
1.6709891905451562,0.45778239263988657,-0.052268185437685265,-1.477223997430461,-2.0123216250403564,0.7818828177999616
1.1992803442273838,-1.0295894448476661,0.34974498176377616,1.7528877398575584,-0.5453892774408263,-0.19805972591197796
1.973629237493166,0.7136603956598455,-1.2994257639965812,0.2752493204193245,-0.6336412772267502,0.49751873762923693
1.2112324624581587,-0.39857554515196825,1.781747805941382,-1.4028641464355833,-0.9168877094234521,-1.895059920516755
1.3998186867444395,1.0033618962836348,0.260646104469385,2.1557143689401577,-0.6264657950961556,0.32337699980964885
1.7771741820941034,-1.3296071791355129,1.6792207944579332,0.5872991358921759,1.3932366629626434,-0.5342323908225778
1.1222653356106773,0.30742609054145253,-0.398461961358115,-0.5522339227908343,-0.6405297649828772,-1.27182921749282
1.5463374549207898,0.08159439662641871,0.6377964754084899,-1.6726508966342581,-0.4153288289476196,0.2337794603250602
0.10211410545828559,-2.4386057574226183,-0.29928111582256084,1.4835660899041885,-0.549977148248527,-0.7784053178855876
0.8682133424974305,-1.014310736888741,0.5671800444666951,0.154680022873298,-0.7382368918244162,0.3753416783849157
2.3513213754617937,-0.4489152214580443,1.1833479530700421,0.23189636706634334,0.9388365721230099,0.46766440529835274
-0.042418743273928694,-1.5739328201592842,-1.1403250894740469,-0.6910500594547326,1.5524286974251023,-1.220650764123932
0.42165157011115817,1.155717254495066,0.2865555921278846,0.6680057890720414,-1.962651008938587,-0.23388249556819077
1.2758246044221726,1.6927379375374478,0.5282297040959892,0.521442000030076,-0.5329989684141253,0.39127961664333016
0.06562331707084901,0.8038606606695813,-0.002118990849609352,1.328184615836331,1.0722066646754018,-0.00928956744525981
1.1844503045226358,-2.059631859459693,1.5645725710946055,-0.07391665175241666,0.058892938543455266,-0.6076799216707653
-0.11746847545309835,-3.602184483904674,-0.3787660341161505,1.4406657517019354,0.8516499016613011,0.5873206460624538
0.7796566419095269,0.48405341670246493,0.44547317214662296,0.21335898351884686,0.15449869323555904,0.945944804854453
1.6202324151719454,1.105991343944056,1.3425473205086527,1.9405458319727351,0.5710914495026796,0.7025106821192756
2.4864876694198514,-1.0746258220316978,0.654566233071683,0.6183144102411744,-0.41145001465035713,1.7195317440363953
0.1456714234583456,-0.5249999810147088,0.2068328115049517,-0.6103273063680063,0.8636003884417551,-0.19804824268563753
2.8215956437276137,-0.3426750499328212,0.7222677075540319,0.10911195843691383,-0.3925803018463621,-1.9185651419945782
1.7623152661727086,-1.3482521547967548,1.1246127255942202,-1.3394431655855759,1.4832882145580126,-0.17622507742307028
0.9369835047425998,0.1380965605813015,0.0430333761436779,0.520825310778565,-0.9068721812494187,1.849025600371275
0.4205218244344707,1.8064310073797116,0.9165377865767349,-1.8208793487967614,0.6461804891496776,-0.3158016190474638
0.786915107233366,-1.587422025470999,-1.133225130494035,-0.7671016079551402,-0.04449140991828275,0.4394305340303138
-0.7290384762575322,0.31612935129599556,-0.5449915546279306,0.16900970164370277,-0.7021093803063932,0.631866782577858
1.1395452844585372,0.21891153121884244,0.6971903806369708,0.8851127907703673,-0.06612931110379544,0.7673141744889884
1.6773784771630336,0.6273288441020123,-0.9967295690594824,-1.9720792003459324,0.9606891189237509,-0.3206113034134072
0.02144044795221456,-1.2060538420058668,-0.6374592250882039,0.19891374404561615,1.1263125429466683,0.26417637802767424
2.748735197781163,0.5824022265527475,0.19451602786172348,0.9039959426090728,-0.8280399144596758,-1.2023473832224845
0.04565323376994446,-0.1585288503282118,-0.27766844615357095,1.3108707637449468,1.4927966209963663,-0.2340438415563439
-0.07594227633962891,1.0904209816711474,1.2682908994751083,-0.7076344238145555,-0.15220773637331805,-1.8312444929012779
1.4178740311930587,0.8996998549222673,1.9836066557179421,0.6319769079584664,-0.3587220518360002,0.8080112684859982
0.8753610345206722,0.6524837351998014,-2.4101706451602825,0.8836931134109176,-0.9167271807107721,0.010488228929471727
2.216921311827118,-0.1085130812964807,0.07217505022405099,-0.4687629467197513,0.24077427743641155,0.6502796582920913
0.4333820624719067,0.8647735104207891,0.9162720603392025,0.09297627400073166,0.8059903128891388,0.2887045125455555
0.2723320274793892,-0.6003918713110523,0.024111080876443678,-0.8872352825207699,2.1075293449635697,-0.05007945245016902
0.5033488447805895,-0.2723268964851943,0.4827325992146131,-0.9544715479224337,0.7745445242927033,0.864514945779375
-0.48571186383559506,1.5571778193620176,0.06037057849109586,-0.3446683453621753,-0.4534346051414944,-0.6613471376416142
2.8284524112232132,0.4821431691645066,-0.37924813545870095,0.9200587774509301,-1.7848947965205044,0.39995874183353103
1.8054513207349672,1.6967165714892485,-0.15218585332625773,-0.5525765793708556,0.3500985560654325,0.3879258427426194
0.26689957805472964,0.4569946021755933,-0.27531005710200596,2.2645596765515346,0.3717529201982666,-1.0918901094165603
2.296901060637075,-0.28811033317369844,-0.0787639954159073,-0.6696993742551215,0.17291924483083812,-0.4909762422402869
-0.20316614226077623,-1.5487953040905842,-0.09311999293981185,1.4343120605574842,-0.3835824456357606,0.7580006194829038
-0.7646024101840183,-2.2160242426757066,-0.5175259439815085,-0.1265074615703414,-0.3170920599085769,0.40980976944986286
2.26059284942306,0.38571737874911133,-0.26912519303372073,0.2255342710427719,-2.6936347333687536,0.47981661503130785
2.0054417093575743,-0.009706180433574518,-1.0940482359624004,-0.41521802495188026,-1.425060563413319,0.5390535874536247
0.4345899337622926,0.5700518520285565,0.3661623058319584,-0.7567074279811403,0.2852179603880537,-0.687640490436603
1.1774265066400038,1.8024125089611642,-1.957091616211418,-0.1448447939850811,-1.222137180935782,0.6171240570676486
2.5103546220722297,1.4540354019353907,-0.22524064197984062,0.06371510598036652,0.7855598470386145,-0.8388057690331477
-0.6029874414450145,-0.2153857145710156,0.542647649049044,0.21357196088396088,-0.31336606219782864,0.7762625665231787
-0.7431115853716068,0.7499337565032045,-0.1431995348050013,0.3042162089126368,-1.711489152986534,1.8009985370724737
2.494234782466468,1.3433249883500569,0.10643146249432343,2.5116266732392947,-0.6831857569234602,-0.37851248889478223
-0.05469473589709617,-0.19012894477118675,0.7086455633971104,-0.3537794003289338,-1.8474779491793805,-0.6710146337028882
2.14761950235539,0.16557408041347974,-1.2581790655399143,-1.2720488322723147,0.0576793614524148,2.804382210023622
-0.5608252811171046,0.29063793717607656,1.332189804186823,0.3204729763154906,0.32836213083432564,-0.3296559650260108
0.6511280110834516,0.02722992371980763,-0.1060787787032842,0.2601937886985608,-0.03179325890879257,1.4367447865643403
-0.5167336217827838,1.0711974166902987,-1.0931242106801877,-0.043604776225128525,-0.338815354972648,0.2743596598606709
2.1376248159962614,-1.9248529150942575,0.3371161081248495,0.7917871320150546,-0.32046836487058467,0.0034000573784224108
0.6266775112715615,1.358137453124538,-0.31004512578294685,-0.3266195348315399,0.5832409339877913,0.8653436156199661
1.7424967149735986,-0.26106944240944335,2.0710179867195757,1.0518920698356418,0.5016324357397743,-0.4308496547715918
-0.586862630970616,-1.6121309220646134,0.5693967831101404,0.8110963230108793,-0.9037995445885803,-0.8630917874793588
2.4423438021271435,-0.7364987829147939,-0.6505607812804984,-0.8983094248915133,0.27996366002415507,-2.502706696809088
2.2086692841179962,-0.5896309836869601,0.49749333625022385,-1.9592095410044674,2.4450587538468254,0.6450801489347489
1.4123053971544122,0.9013941073979974,-0.7653481254645423,0.5466877293849393,0.1102357029507549,-1.534539554767846
0.007842345108382553,-1.4649504276809835,0.11148024739060021,-0.12757506286602505,1.9918388152334288,-1.0506437192060727
2.080834581419066,0.2401125739819868,0.28973460394524364,-0.37668065928829797,-1.094575735735881,-0.026585859942959627
2.1665824322953826,-0.8208039136934613,0.9509146961091011,0.46985321224539633,0.9022141518786336,0.35065057348693934
0.02358033631532519,1.960652460461806,-0.1482639947059907,0.8278942128017186,-1.2173934637724297,0.6605900974737802
1.5477513936140082,1.005681601873165,-0.1617063584642523,0.315947980801195,-0.09719073924525108,-0.21898821038577174
1.568542702834749,-0.7060924098473509,0.4697889147950392,0.259725921807391,1.3722866461385475,-0.3297724912769249
1.671498085955461,1.3781869272639344,-1.905241301982985,0.2543856127956801,2.1560015849318575,0.7633840246485972
0.9249334970478789,-0.5163410063509617,-1.264167917560553,-1.6899896798736174,-2.091760777237526,-2.246718028267333
2.242124944584458,-0.24560450709890844,0.5772688935541722,-0.4458969915519246,-0.7694147603678684,0.46263952653838203
1.656215508442942,0.4205499385529454,-0.34878617055452993,0.11766139050284566,0.7159230569936957,-0.7213231709978206
-1.4166254737200172,-1.6457102216384505,-2.0695127143945826,-2.300101571388677,-1.2985767158255406,1.7575109930216248
0.6997369999676394,-0.9090733580551408,0.2332884872531283,-0.8440451426998676,0.37281646965590914,0.8031724523519234
2.6351113912834494,-0.06067821209533831,-0.21832487564935085,-0.3567995664473531,-1.0565234586653753,-0.6976312142777
1.8936749297587037,-0.07864168777863466,-0.7419834480812313,0.9904707516369324,0.6383056710848498,-0.06600486418530258
0.10955167683709988,1.1000222777940627,-1.8655739312307382,1.9881577049825325,-1.182687444066636,-1.662072216344446
0.7623650084239695,0.3623229860050627,0.178368154091395,0.8869579228903233,-0.4082360521897713,-0.8509764672856277
-0.9367245669898945,0.29421254012287174,0.5492600511997068,-1.6449694978895655,-0.9392111222756255,1.1932001642809122
1.8059282658860003,-1.2461397399985272,-1.2788829135828144,-0.7224069554160182,-0.6943473429132889,2.2887601672275224
0.15963628439254607,-0.037054167353124084,-1.1713091915906129,-0.2889800509463002,0.8561144480040866,-1.0142237067896263
-0.9885122810349498,-0.6343485458760405,1.1933776595390442,0.4330692612756526,0.09571907103665159,1.0879539337561743
1.434837297234507,-0.7188115624896351,1.1434154838868777,0.6661782455943004,0.3947238507319161,1.2410857946814684
2.652327379681928,1.1315380895984195,0.30465258088664826,1.3243430439300852,-0.5450560612204515,-0.23358800066430996
0.5433277399748551,1.0145264585272735,1.1654244616630671,0.6808094311097265,-0.1557511050400103,-1.4051422326345204
2.9563378417885096,2.129895886520302,2.0335837255625635,-1.3013981666578518,-1.2037503571828387,1.65547980941693
-0.4262494451237019,-0.5669986491724144,0.1908851886768945,0.4358314782714931,1.3452287081479772,1.7644081726141672
0.809958372258881,0.9191380655652143,1.4542040894302162,-1.0953959286261854,-1.4349819215663004,1.1907108051416369
-0.5637265230836347,-0.28424125828684765,-0.034926644878145466,-0.09772684002379146,-0.04609570376657674,0.1324949019145744
1.2368267498581729,2.025757158843118,-1.0871629979826458,-0.39935532497663623,-0.036317589344789444,0.7405984441928525
-1.4525623227396238,1.4969499586434338,-0.6027812568055657,1.009925595516227,-0.04258313828948563,1.1407051270561874
0.44533630361209,1.3748450969425745,0.5398692251019411,-0.23450172821944498,-2.2318829203564645,0.22166679464757033
0.928939563541043,0.4978512206845348,1.265461201177089,0.9399819334377345,0.3632982015853808,-0.13836921393876347
0.4479061731426738,-0.4683418247389659,-0.31696036827652296,-0.0856462395862409,-1.0267331297230573,-1.0784887728376797
1.3073269626237942,1.0453240396019625,-0.009760142668621397,0.4133235953281786,-0.6463703414152048,-1.3117846805130329
0.439613022401524,1.555120706599455,1.4742674868117396,1.13189801798096,-0.03415180794104032,1.808786461708242
1.0753799514803362,0.10109574552224554,-0.876516173184231,0.274217038776863,-0.4620020762262507,-0.648379920607713
-0.10157377564728216,2.613071851594415,1.4609510391478353,-0.5698335922896304,1.7092502587176193,0.24159147939827336
1.3789286247280388,1.7983496807905492,-0.46610600539143454,1.2597156457780345,2.0351026226133078,1.1842190537253758
-0.08125259851484304,1.1272091003003495,0.2225221013466612,1.0193977730660944,0.16843669072765965,-0.7209154434155158
-0.6445797789198244,1.8030542983300815,-0.2911659771906814,-0.45764440151968383,-1.3980878697903043,-0.64624683071785
-0.5297812612389002,1.1092434831678137,1.1472477283498876,1.0194294948016687,-0.10991526174500439,0.6249558191618511
-0.48836877979431587,1.3198938789055608,-1.9277758989836724,-2.4250658142299804,-0.7005318534562484,0.2154708190290449
-0.7089403610615721,0.5199614486890332,-1.2881767534102089,-0.8343037118893271,0.8924898841639917,-0.828849416405855
-0.35361694180569875,1.0866485443330591,-0.18455015205140168,0.2182124928331646,0.16706736575237058,0.3408229891624532
-1.4852773190366861,0.7300961043332097,0.33811501014846607,0.08269806073025714,0.5359812803338955,-0.15836837031876452
2.3111465839805967,1.9472330727069487,-1.9441993423307367,-0.638517019864552,-0.44853482775022724,-0.04773745695063359
-1.0940535937815679,2.869278621870375,-0.05491737888392141,0.9657842785046422,-0.7773417850367391,-1.2810161297505287
-0.17453710369069614,0.8356076635911984,0.7541330486449008,0.9315745831550742,0.2456140505761767,-0.7232315880750714
-0.6429824145793163,2.5384347343601563,0.014838704705810057,-0.8019792678822554,-0.2288273283068593,-0.4719536783748587
-1.2372910995208568,0.6271264072120025,-0.328722916706048,0.5293300265679629,0.609538064469063,-0.41923529154367156
-0.832397185425758,1.2176120521699199,0.11083531717127224,-0.3633651174208984,1.9709615827732612,-0.3036975181995181
-1.7447139840595207,0.9719566419464016,0.1583235105410009,-0.7434211183898803,0.7549510686116006,-1.0947289199111894
-0.47785780726255317,2.332489721102637,0.6133754511106005,-0.14397483346525866,0.727054411925948,-0.48104371330440066
1.7205842433826295,-0.40993341244160875,2.2807597575735703,1.550871638625252,-0.11696987530416608,1.7097122309688122
