d1,d2,d3,d4
9.381898334297802,0.12918884465821653,2.1457525023633477,0.45537381523621223
10.634997307708378,-0.02544901925218327,0.6253334946381303,1.5327653623970086
9.88769500361006,-1.1874729407032971,-0.1030883752812894,-0.5601327576436201
11.323607911522895,-0.8152696370699143,-0.12118557322623263,-0.722397255890237
9.970079324842265,-1.1892062963590742,0.1027777989706347,-0.17577468957411563
9.066247484108295,-1.3635333704623862,0.9068652195824745,0.048964596336327236
8.2906577196281,-0.025837838291197505,-0.12053239339704544,-0.5987246886438969
8.623692960651038,0.7656828017000533,0.5110618232812818,1.0773109576654853
9.000316397955194,-0.32595545020927025,-0.2569327938912032,-0.5544132110137778
9.481109065180204,1.0119714795527708,-0.660846144961961,0.12895861606749143
11.092742849341544,1.6336790000728916,-0.4818653798722999,-0.8584484970044586
10.46344402497638,-0.354429163669703,-0.32443028132706403,1.5645067324425055
9.568858038606807,-0.6132348579233147,-0.11337807821335152,1.3856743994483034
8.361904472806108,-1.7638411966071121,-2.139262361396245,-0.019318603007058423
10.115712759446197,0.5598022083841013,0.9859823741442034,0.4294905178696673
9.20720707816356,-0.28831638417970823,-0.4875046880273861,-0.8664768155337275
10.703120016486785,0.04606906003479569,-1.2760920470203634,0.9053790900430663
8.57344824210028,-0.00040134008824811013,0.802516851895136,0.2620972029240289
7.552903013102061,-0.7254131347932363,-0.654560344358995,1.2351113624530305
8.326972012897558,0.5063290594538151,2.226006014916283,0.061049194410657856
8.42248301949403,1.0521449606320454,1.825331128879624,0.9318113248893758
9.462718194337436,-0.6534483340716039,-0.5418305148183363,-1.0212287463357177
9.37966009393326,1.1768400948237536,2.0987512034424967,2.625658986376477
7.852875216515809,-1.671227289614425,0.858888526129207,0.11167345012527675
10.027877023322821,1.0726877899302865,1.2517733037051233,-0.8615981216054042
8.519607774291382,0.779158013530198,-0.04258961393191861,-0.7328707569584939
9.478477794565817,1.1999443154871532,0.6243909501505813,-0.5544448051761551
9.381486385394421,-1.7785133908446042,0.3134644926815927,0.20110420417568703
8.98739041383437,1.4190281295131637,2.0511540846619525,-1.0536192310823975
8.83784539549896,0.5263307841422109,0.0010714611313658896,-0.04686651992631563
9.671860462573187,-1.0319661315974242,0.8073275587112958,-0.37091235002367146
7.383767660633485,0.05779923798165848,0.27258623188481046,-3.1640930864398666
7.560697081991827,1.6172923696767851,1.5513707227902234,-0.5556793612055227
10.295121550965085,-1.5417441206664586,-1.3233461616701216,0.47725107871529543
10.07137895847273,-0.17718036847091512,0.5433842733341642,1.7106274900357865
9.652658225095207,-0.5734800722371636,-1.0567007796933312,0.6239904322013349
9.399323153280777,0.47492392271965955,-0.8861758744932039,-0.5701273092544744
