d1,d2
10.09690060715454,-0.33056975445797127
9.087567918903238,-1.419321389389172
8.947495778002521,-1.4510728280006948
9.010873766305515,0.8234224968637073
9.413222644367474,0.09121578524181384
9.807012583797134,1.0711998720624445
8.171386115934919,1.186114471039557
8.243577858417265,-0.44552572111887595
9.72575058836744,0.17759445945822372
8.976844483032993,0.17273087935997514
10.313343363116115,0.06801694537354379
9.745472098057038,0.7200706960442296
11.087698764457997,1.383315803099284
9.704485009134087,0.7195409507183848
9.168934153902768,-0.16224376219272132
8.987530856293317,0.024400105741811045
8.550776183896629,-0.4136332436322708
8.936504237166927,-0.32426002501166284
8.806384219298126,-0.16672710884099282
9.905852994196845,0.7923431693229718
10.024638297410867,1.2450648059512353
8.279530753925473,0.028871254171212172
9.301338296879095,0.44223567985455897
9.512722704712509,1.4202251400828514
8.451068823908148,0.23078252683161082
7.783084900311545,0.41701814094054357
7.4076238053844685,0.3604978613191832
10.24083885297026,0.6218661009204091
7.936201310708034,-0.7748534494495534
9.617026404058242,-0.11237303744424566
6.821689912296117,1.4169476087056636
9.185618057584332,-1.4295455673925854
9.23440471766465,2.2144971012922268
8.85345179086466,-0.16155871249801187
8.358303452809972,0.6470183636849386
9.251357278163468,0.8118429078915278
8.274248077359315,0.7289075698198314
7.821994433164823,0.49646940071864604
8.208119861381018,0.038394743667330186
7.441346654231918,0.09793527801719785
8.980222786046307,-1.528463153697945
10.731205703551005,0.6223483332258916
7.910332969931077,-1.0075126873698899
8.750998480758719,-0.5676006118841719
8.907096354663494,-2.1678078431995247
10.692350300194487,-0.717418962702375
10.212087002951051,-0.16802293682101352
11.447812887140557,0.8589456866015477
10.062407815321972,1.1957465878984759
9.083496256157806,0.1507141107756324
8.874550245224365,0.361545638077741
9.075772006324357,0.36210246506851246
8.206334714132355,-0.4165938649536938
9.554366100796623,0.02099295029588685
9.48464562673984,0.670970938588443
9.887991402127765,0.49394901046565326
8.767728797361093,-0.8652272192080868
10.157857230197104,-0.6926752183782207
9.000116634061268,1.6177186677153244
8.207017461879325,-0.27246289094351256
9.118493112991748,-1.7865088298699328
7.93102437612642,1.251364850526638
9.452096311020096,0.8255222688598278
9.255808348318737,-1.9528387804084633
7.9814519171156615,-2.226197737689079
9.64172160070371,2.7102595848728472
7.432625314288115,1.071138705949364
10.089475729115687,0.18672965692571933
7.629488331303642,-0.8666863608859721
6.979983762509194,-0.12556283129198353
9.21751756601182,0.8220485373348787
8.795817123623234,-0.8477850344444678
8.3098837788674,-0.1316282165708697
9.301389971429773,1.3909701652196744
11.046487286782423,-0.0079454905475652
7.922154844729876,1.2284236260246229
11.556969702314284,-0.7537498055669044
8.502545125838097,-0.12034080682510534
9.022185775142184,-0.676415191384908
7.613297321772748,0.6123370808222076
8.864823555177429,1.1290837187407559
9.544329816940449,1.0201166859834945
9.062999746292713,0.7014287659481864
8.272645879955837,0.5025503610269159
10.011409822750899,1.3280186400830893
8.706389399304612,0.6003547513116033
10.306732421889476,-1.5556229163978021
8.64357647886148,0.5850923499000242
8.717519768963951,-0.6536650437766742
9.442739707602211,-0.4644269443759477
9.080966075643786,-1.5411080128968933
8.540955611450237,0.2914884613890789
8.911082732591455,-0.033398003553795345
9.328929299525647,1.1058225089866012
8.767589999445956,-0.011310658679547489
9.086151714347501,-0.4665573166275894
8.225368787753315,0.8555923852329705
7.848947228744901,0.6055898371433311
8.800990730699134,-0.32909817645333345
9.335357145482158,0.48645173876835063
-1.0271821304324915,8.975026243528031
-0.43210397581967214,8.26899114798829
-2.0811696396418697,9.859447569134815
0.89887401063812,7.843205195695708
-0.09848329019026422,7.783694446566471
-0.34861709207222447,8.368765694289662
1.356809994610881,7.635520672304443
-1.781988827559687,8.652542987536014
-0.2869483860302233,10.967984638860017
-0.7570252983837296,10.477832522159582
0.5072460938775308,10.655290496426046
0.2801932209082876,7.389890680410345
-0.9242918608428999,9.548395284500167
-0.8829474775054426,11.393570170889888
-1.8265161674719017,8.373160140610102
0.4727113798108409,9.022131301323775
-0.46986465530730054,10.450006408054447
0.07747068613839689,10.078520713784094
-0.418055118944176,10.043145930208297
0.23433881122554,7.380716730762693
-1.211030155896037,10.129842066495002
0.002871917273824556,10.145731716647035
0.7284967942868517,7.8819162172036785
-1.1896943632521466,8.898163999077248
0.1696914456722519,8.304364490779902
0.5110429145965435,8.785743643292939
-0.7567693214406188,9.255036067118507
-0.6430439973742427,7.549260545633771
1.5722014309790753,7.032291789462909
-1.6575660939088723,9.829353493850213
0.26344714240216105,8.432566241883952
1.9407830335454386,8.6056324768591
-0.11244234339591393,9.015557181200329
0.6124180327000489,9.690521046028053
1.3623579676495012,8.532446294773262
-0.04586790594472202,8.700401241226643
-1.32888833551476,8.670765046774822
0.3327390391693472,9.114593944052583
1.428078163698785,9.198687358262157
-0.9906029398084975,8.484445841268974
-0.8164093278498717,8.399205051389263
-0.08838047729908165,9.762356450587191
0.8639418603207202,8.086991648374159
0.4204363279276708,8.931716792460788
-0.35122407122438004,8.332077177922667
-0.7356792898094604,8.468170488053662
1.0435105784734027,9.940458138563823
0.8298010169454388,6.725287907398926
1.2436058527883829,9.303719955207825
0.8659122213555431,8.82873634006327
0.18475220011077823,10.334531340973518
1.013471037295286,8.072884867123044
-0.7948392180037915,9.448879295246144
0.1978992245706631,8.110837194228278
-0.05808642639609575,8.318527981993244
0.5838747046950579,11.274703378703393
-0.9076668722975513,9.443052668951275
0.42088148473299347,8.799342545230774
-0.3767400065759829,8.654875575719306
-1.4638430055886906,7.024701097306751
-0.8621266081811992,8.39636438038598
0.7464880416309605,7.898804158555464
-0.5236036697941725,10.072510854806929
0.7957676771167663,9.478202825382533
1.1043782051962148,11.654947295047869
-0.10022658262579595,9.610281686588502
-0.1290170273224312,8.816913430395907
-0.8983183783774624,10.691708475527669
0.19305220590589575,10.533969110668991
0.38364318949702636,8.134377328289112
0.017867595435701423,9.647999499056253
0.21814168510662144,7.183712948997694
0.01701640912532161,8.61244482440261
-0.41365307408992763,7.630889600846928
1.888867121196887,9.983472603338894
-0.827084891071715,8.776695206029435
1.2918367437539318,7.374678074279082
1.57643805616815,9.363067966885286
0.47512907467542814,8.83951526871385
0.4408547474623587,10.957967206918093
0.11017819277098724,8.313277258881213
-0.522894131832905,10.044314959186154
0.2781743830943227,9.236284142257816
-0.5489540245694996,10.413055233368764
0.13056310113731845,8.193136174704529
-1.7498244993298495,7.775477856337128
0.4075934612897799,8.119272101503574
-2.030958872167198,8.159143669456832
-0.14773608232527696,9.59218317723199
-2.532554525015195,8.94913259383781
0.9000358998312006,8.132271825528617
-0.5769596775818446,9.20087222443176
-0.992314214458306,8.085377288800462
-0.11620028179917181,9.176972309349777
0.5748607748380147,9.016208742702023
0.0026865298396103487,9.249387081491697
-0.8739890438363892,6.902440729529172
-0.9017329609707531,8.513371973031003
-0.8184302545765396,7.861970912235306
1.0625923385176665,8.1689598659996
