d1,d2,d3
2.3284624819788506,1.0382302141589077,1.1470637231347804
2.6382544591849655,-1.0757656354998693,-0.22854318694535758
1.9180292848877971,-1.8804833758319999,-0.8873760277800038
3.4267808510168725,-0.4428442628603964,-1.4812875291688896
2.490470794096505,1.1857087466385372,-1.7564409394534706
1.821429730539958,-0.8763871783082654,-0.8080924875043753
1.0249542878561049,0.24224455487163488,-0.08987694355751003
3.39021075714699,-1.0462864876030702,1.50728454357729
2.0293880400959723,0.10883985239564511,-0.8156112738473692
2.426454685259848,1.3852600832609563,-0.8844633051124811
3.1282212257530473,-0.6878540308081769,-0.45828098759418
2.2630700900691147,-0.0377491284185731,-0.10217779836382478
1.9858664935626664,2.0271223299718955,0.15831409678541689
0.9104548570575024,-1.2200617176338127,-0.29239965325315687
3.8968552158726197,2.571272522315669,0.9511683035490273
0.7770646239608769,-0.925145435978676,-1.1869854627348209
1.0879597789084001,-2.394462262097154,0.5669486372544671
1.3819207282733201,1.8630869531670529,0.41219213933643
2.7265965659648517,-1.8049240476835569,-0.5013669368779937
0.7830685993994697,-1.6429624450724354,0.5804977218907443
2.0641471803366382,-1.5477284305531511,1.310206654516409
2.6168556794907425,-0.6406610397322873,0.556422904742091
2.1604239231202476,-0.6120655722468324,-0.7284965237406283
2.7070554297802554,0.32346784364704356,-1.5020183739840243
2.764403554109193,-1.2596150472143974,-0.537974665920527
2.8428274381113585,-0.15808733042885378,0.8948033315172907
3.9126323281747286,-0.7239388018089143,0.6154265214810264
2.8743587250921365,1.250426368531325,0.13445931928050817
1.103931653895435,-1.5334613049272314,0.7379526927477236
3.020213809169737,0.9911905476104035,0.6622877476660229
0.9593436205562376,0.9538485428959957,-1.9101836217885972
2.7784478356071576,-1.057939197437278,-1.122270457744035
0.5813621363098074,-1.8597151484812302,0.9138221929390911
0.6461602302907483,0.3187635029981339,1.5111038738118099
0.8633732231762856,0.6424599063856559,-1.127881745015926
1.4464340169718108,-0.9695221873704588,-0.7339599479364305
2.629162047067303,0.10347181433334544,-1.3872594993012082
0.7026027046258052,1.3579159009305193,-1.5945728834046464
3.4800853097265647,-0.7892505888578611,0.050384942731670476
2.2217770955315634,-0.48139519896791644,0.5655385479209651
1.757633181350742,-0.876481546768068,-0.7945401075077837
1.6737797399072172,1.591401480095662,0.017485880804547414
1.3876267987769775,-1.2277568296518435,-0.04142655519480032
1.4589157986741241,-2.203914168406371,0.5160873272624542
2.7763136241104767,0.5331405708573217,1.8324421436585971
2.411818528131242,-0.3037870678609073,0.5573225132576444
2.8346677570815704,-0.08478494370409577,0.27374454256486686
1.8930741230617938,1.384150011334012,1.2857877431689673
1.7797371166772533,-0.7746828482712819,-0.08740857048707915
0.35315411832912424,0.7816859393773902,0.8978172774105079
0.9824556920849414,0.8580682152626083,-0.2128967790651669
3.8944923698998886,2.3645252999101922,-0.21389905774482912
0.4880364301860056,1.2867248384586003,1.7826323596316662
2.7890875996644144,0.04124255299774514,1.1309628709696216
0.8697653844897841,1.10499196924326,-0.7048815190180111
1.8119760506330256,1.3015424462530103,1.2692175266088146
1.8539248415128133,-0.6382134299523878,0.14025475773966822
1.1134992315392909,1.2127271471665524,-0.6697142061666809
0.9903895223975756,0.8767205440063932,0.3580573096457955
1.396112724836367,-0.5382927534892342,-0.21604026521687442
1.0964452454124005,0.1760351306494985,-0.2013709281407635
0.35978353601304636,-0.4162211745837313,1.4277007016907146
1.0708278716331263,-0.5914879216970453,-0.4010741521035119
1.8922820167697978,-1.381102818652112,-0.7849476904517785
1.8080279509769397,0.6200974075983363,0.5043051230094371
2.244247641428319,0.2492740254192063,-0.9709573250942085
0.0815179024948729,-1.4137830392210058,0.3541815663527943
2.4740743527320204,-0.9789469854985379,1.6728352638987058
3.6388894385218578,-0.8640039343737169,0.0921998180827735
3.075823465823068,1.4912699338577846,0.2269787812296207
1.516513251967148,0.584294792763969,0.5106105412209134
3.723431627275983,0.769609351124247,0.49932439637971937
1.9637372171021943,0.537685818579052,-2.158262749821243
2.265755767305974,0.6458421557353594,-1.6021448822428073
0.9481019961711981,-1.882445067252927,0.534989211616365
2.820342075253662,-1.4210396388442774,-0.3039721850644434
0.9993167158437646,0.5512465941256914,-0.9680974218663632
1.1083774615418838,0.41643500965413127,2.3260979518263705
1.1851508546466445,-0.6776194780380167,-0.3011424654038993
2.58570356003519,0.18741236367050843,-0.644915462030691
1.542190463144531,-0.5526742256077827,-1.0995483890515523
2.998475874114914,-0.370366232788455,0.5148056015002305
1.379794555907985,0.10679339711516021,1.070293877779133
3.481576775969997,0.9664451668822399,-0.9046653526358851
0.5363846166229467,-0.027059831342167176,0.49971685331273885
3.7136010524705467,-0.08322030938814796,0.7991663740910444
2.284663318116168,-1.2166328648192966,0.6474376516389457
1.8714405698940313,0.8684421763057941,-1.3687824749632596
2.8206368618198128,-0.12039860446465657,-0.5088272868478876
3.575350721616667,0.8245317706362981,0.8047021406723436
1.8649076882656728,-1.160557654868494,-1.2848168429316364
1.673138045005888,-1.3908269441153953,-0.4728467594821962
1.9557651322593468,-0.34989830861212545,0.19771027615732606
-0.2929486349879209,0.7921211231140994,-0.11936143785987349
2.5725084579228135,-0.3693339793839124,-0.14255071399959768
0.8885131683372058,0.24053682978338833,-0.7140618242909139
2.2528446384885132,0.8610776230239654,0.16312634075136656
3.962036528325299,0.4211267826854898,-0.05142114493716185
2.201987392798264,0.17397815115469573,0.6380738468388124
1.4132750994378438,0.3485690263185423,-0.9257048611336206
0.1451944983411004,2.6610592664023986,0.8804208893027823
-0.367921473915577,3.2076501795632213,-0.2146105291584267
-1.1963673165576025,2.1188658827420306,0.7330349602656973
-0.6986099135277793,0.6360762171469874,0.0011682453923247823
-0.10320668190900313,1.212963022674145,1.333620701577554
0.8173708534824407,3.0068898442381276,-1.2881757963968403
-0.28336105428453623,1.5167959269443199,-0.375577195087261
1.02197703101744,1.4324948104072093,-0.6416917690803176
1.032045797882131,3.798625068929727,1.3037133933030263
-0.9021566099515859,-0.03707647586783391,-0.7727191436345365
-0.1294612385165615,2.322318778850823,-0.5052429629669591
1.1459457317086201,2.5763181975279177,0.012229687829607965
-1.4135705352570964,3.1590853910864265,-0.04407202416885961
-1.774985815502913,3.2274330414020254,1.8951265185957267
-0.22402993850047176,0.9797877514476838,1.1135325098185376
1.4312263681437598,2.7086637949037904,-2.0683365751577134
-0.6412214302804069,1.0947062151365778,0.5653693423636523
1.4721257178831877,2.0113207895038743,-0.15478894537776144
-1.4791459765281263,0.6693042060570038,0.004358516753836927
1.432518846046168,1.5073862828018783,-0.581063848439245
-1.0915367794178128,0.7268294062936498,0.9550860312380267
-0.2530308046031108,2.821210581700737,-1.8411858108217025
-0.358702745016351,3.504128674406048,-1.1620049612248806
-1.0248682084708556,1.873187347858561,-0.0086645304997955
0.2881984540275208,1.8810950674298579,0.05770636234051932
0.007953616771307693,1.0815973394970928,-0.44524143645310815
-1.341504814151054,2.187076504721737,-0.8860692281333522
0.5390311813268673,2.523505059439521,-2.1046084036794013
0.8346429480881198,2.6797229520187233,0.10769954730121754
-2.193048141966816,0.12484516761425368,0.794940943370307
-0.5141042752784043,2.291403153329194,-2.827964684614357
0.4780106347832081,1.2634636017861223,-0.7671627501436251
0.9752675687034985,1.637227609500305,0.3543601013830844
-0.8551323317363702,3.945883918184774,-0.811357130120892
0.7894588512896824,1.4716442432015686,0.14822287401349657
-0.20091149314304152,1.7402727438095082,-0.3119306720794666
-0.9078235672038374,2.387913468730993,0.22285790685696663
-0.06438065963343237,3.3171114628644673,0.8292180219162482
-0.703416275677344,2.1239406748608807,1.0511258513010877
-0.12761052634645928,2.015521886901439,-0.40218563279189906
-0.47741222001221545,2.8684628307311706,0.21968077216194348
0.6322972143189866,2.1608227453662825,-0.46474250917598164
-1.0574743770048503,1.6556563550571544,0.5573180246801256
0.43874476147723174,0.39803730853995756,1.8042741199500119
-0.6394029914990893,1.909524058770261,0.21182279727354067
1.6675076999145262,1.1622408231707957,-0.8129491170153088
-0.9868098464803914,2.223824267341449,0.5602460115136424
0.17263043350324359,3.8478903354287306,-0.3387108993380692
0.21224739354230326,0.22009543679695542,-2.3740229042316887
0.5209860941265507,2.523597151441239,-1.1563394727235532
-0.06447408891955271,2.6034345114684574,-0.30994724085327513
-0.8197119590009722,1.9268417810892966,1.9938287847592373
