d1,d2,d3,d4,d5
8.740284260992652,-0.13743448609818829,0.7237468960931379,0.602682255860559,0.1851627656978922
7.202288082942659,0.8092967917947436,0.8223479915338782,-0.8247058760855778,2.755935983525851
7.082112383245102,0.25008611411188186,-0.10695472286987255,0.4159321821945607,0.8711819863537944
6.200474874277454,2.092142990434071,1.346885362676619,0.35032528536490726,0.11921072010163165
8.020952335687467,0.6686063935691904,0.4325831238260335,-1.1040649432256506,-0.7602366813959945
6.392255243607834,0.6870408748745521,0.08369773232599897,0.9553678075812502,-0.0593139490930758
8.2858080671766,-0.29430770392787586,1.3003194568921725,0.1102361215351602,-0.6605035352635112
6.271168273426482,1.7622508977627624,0.0366457610430693,0.6128846383253684,-1.6808167118765176
8.062901882223903,0.3709756013311886,0.22462673106693642,1.5831126118937338,0.02519166653457383
7.090701509822435,-0.9594689510332503,-1.245001112343874,0.008018737434304606,-1.1865399254810063
7.580288547635555,-1.4349059534915576,1.9014284702971098,-0.050700369641513546,1.2998253712549128
8.941896883649383,0.25400298605728766,0.5262006711955306,0.7473755490330098,0.4956187756647666
7.031411597049677,1.1357412880762614,1.1130569995770592,-0.5601485641443072,0.424569538629028
8.791903614899194,-1.416098865284692,0.5071544383263514,0.8781922147278518,-1.0872340027023595
6.77155439752905,0.9811681639091955,0.9628498311369538,0.015970000955612122,-1.5885386649997053
8.22497225351087,-0.10628018413101127,-0.3307622590598296,0.40440459336198137,0.8352279010018002
7.800834751882867,0.3809210492868484,0.23862579184163668,-1.0525126959536057,1.0746256562836678
8.892815533449932,-0.3224463664865473,0.5618195771764545,0.14572228673831203,0.17172205563861645
7.959904121824347,-0.2359015943949171,1.7428994823430624,-0.3935681110303865,0.08564169482227572
7.080310340660925,0.4100455810858999,0.44929171952526803,1.4026161863088933,-0.19115430966849728
8.919274497745704,-0.20537019666259781,-0.23712361238648375,0.2676795106031093,-0.4894209823306091
9.227594881014774,-0.08857700728421691,0.08959010506852641,-0.9080215714652571,0.6533859654530334
8.394710026663068,-0.6517745943105175,-1.324822173658861,1.5762479168826822,-0.38188057655486035
7.716247218722703,-1.326273604725615,1.6985282112255675,2.1331716685624427,-1.2763069065248027
7.046379795068873,0.3888118613736438,2.0514364557562104,0.529005933542314,-0.5750149690548843
7.4547701020502,1.3762595978657879,0.9112608231703971,0.008398548034412439,-0.8176115650965571
8.067547436403673,-1.784642818205677,-0.8645882166386868,0.22108290118971377,-0.5949412726456369
7.963139401508742,2.959545476262432,-0.19896687466524454,0.11737732198670951,-0.22427839171802502
7.140059062905704,-0.5662189963531662,0.36771611871364834,1.104856541917642,0.6274745403904243
6.9144866706793,0.0831710807651839,1.3053630406110641,0.4100833308679468,2.6500264539995193
8.364733269357757,0.9824915007478012,-0.6832380414861151,0.48718983030462215,-0.4726310431171094
6.617069239283694,-1.5388433812096085,-0.9420624306131016,0.08993524246088548,-1.2666087654588107
7.988766747972768,3.466025940730396,0.8289243887978834,-0.6296440136997143,-0.5030637513935793
8.478747368139043,0.6272078690784947,1.1782833754073612,0.23213031684840568,0.1933714221097783
7.398038209007065,1.513461234978633,0.30568663223087683,-0.5888535520754967,-0.07752259051737749
7.444620099663148,0.567776088730009,2.1971236976600075,0.7438256456663457,0.505833983565667
7.374711865333189,-0.19722312970280229,1.034180285396088,1.1514703301983058,-1.0961835113039504
7.5238124817161225,-0.9866950400746886,1.0097856042323152,0.6814659547877575,0.4322493974132685
7.514175356929929,-0.8996808051051396,1.0227020643516735,-0.4461172604016422,-1.7413285545729529
5.550972074817022,-1.8849578530918512,-0.365929493031165,-0.9403568845147583,0.12622043041980477
8.691681113071265,0.416373491927955,-0.5559435218811397,0.3987762382449534,0.8631452050049918
7.702137232524018,-0.4894155873609075,0.4311159345874319,-1.7012829623630388,-0.3111498732032918
7.351451155187503,0.35254574638819913,-0.6962757641823077,0.5270386525883856,-0.8118332503462681
8.900188038710088,1.6564454510242468,1.1436194794402423,0.3626235554607784,-0.43803626268972606
7.685391797048393,-1.8429639353513303,-1.02091149314227,2.791379942674224,1.1776005627244595
8.446654983317913,-1.1393793856742307,-0.006790430192466975,1.5647665346976183,-1.4183483397600303
8.36642310310435,0.7188490402554432,-1.2726511019500517,-0.9846027094333619,-0.15691173183256082
5.887607584542179,1.1027716602218587,1.5637029748983637,1.676936907855428,-0.45663200317899977
8.070210227911456,0.44993667928506925,-0.8039857573414042,-1.3827067685549885,1.0554216388992295
9.002060544954944,-0.19675506552596828,1.1020586790000952,-1.4967537647324525,-0.08213354690686077
9.309238235777546,0.42619499076099965,0.18621936091687835,1.4739568076183744,2.019007409803039
6.3738847548820035,0.32353427557445125,-0.7565374844515703,-0.38688945494308447,1.5631262335423488
7.877621602581556,-0.017871599591162805,0.03990154076246282,-0.3631132466293584,-3.575917674105765
7.021844652449268,2.352821822891842,-0.19735715283013902,-1.5036856648184824,-0.5171108976418884
7.809397088412567,-0.6973160836059362,2.102467486989137,0.11523967320601612,-0.32971908644872316
8.671532760858192,0.6949398971256958,1.467183224898525,0.40088038031342205,-0.6508617632039106
7.830263716798479,0.1771254818483478,2.267887399886377,0.6877142757971854,0.5151280693343914
9.031872250336646,0.12095868427926587,-0.3491561967670621,1.7189909094126716,-0.9943022907592427
8.01277573049672,-0.15614908094516544,1.5670300284780736,-0.532362122462448,0.805204718750132
6.166072927324977,0.23179846298591802,-0.8067105928040892,-0.3312590153725765,0.8172185409628773
6.22949277246523,-0.4246741698766862,-0.4444496230820132,-1.0659209779397634,0.27064633503721597
6.311929140721053,-0.12306328057981335,-0.879821627356686,-2.1431763829919386,0.06306786570224857
8.016730046484337,-0.2177642560287689,-0.7112607983100756,-0.13712416638612246,-1.0221746812964976
8.221544210522657,1.7959642573463788,1.28974644867336,0.4813532744789441,-1.4466609650377649
8.597034700728065,-0.4727811417894719,0.21250588082747177,0.41628077823502097,0.6030541946509171
7.087178948970376,0.32076758122034976,0.42635904570228184,-0.4936866698316699,0.438974555033862
8.399943526151054,-0.8005877393175106,-0.6514584450794245,2.207541401544061,1.3301653189640958
9.234371105937702,1.1394590209999564,0.5145972490198704,-0.5703610190723509,2.625038147187879
7.753956548060371,-0.45322228543995835,0.5769839649915534,0.5196313264966284,1.1474339291223847
6.653439026518948,-0.6804870247342852,0.5852316802176881,-0.30256493524406064,1.087516102532782
8.575484087298653,0.7046620505350691,-1.885794462042316,0.8350638618081181,-0.4627553214091127
8.992065098095853,-0.6220323109976695,0.6919865484020772,-0.6234556213375532,0.6795615098371377
9.716197765851195,0.44907199108898566,1.807424623641419,0.5491188477258501,-0.2760615636041745
5.874761327615488,0.19419094257145422,1.3760615937714438,-0.13590956862642942,-0.0923293590534291
9.578060570722705,0.2392958806516313,0.009735259662568552,-0.3696606393395008,-2.3301888474403323
9.579561577007542,-0.11020403987843931,0.635395878049875,-1.4538784767727952,1.2044454574236605
8.388835233836847,-0.712921488814247,-1.2642797617335197,1.0669519574987856,-0.96370700712492
