d1,d2,d3
5.740361379092981,0.8865746863837767,0.8683858028516926
7.059963690345584,-1.5938271021266393,-0.1271728767065635
9.37743524011873,0.346699914477113,-1.2909328920068477
6.5239879918147015,0.9614199418356085,0.2641649771362007
7.583993813369897,-1.269401720233252,-0.33294415807474914
7.923306522373765,-0.05730979209269438,-0.8281637724356355
6.310781947107543,-1.9792346949909405,0.8547186082251348
8.623278362339388,-2.0070641376878013,-0.382731798875294
8.365210684103596,1.2525048259466103,0.03225917696532693
5.900038077866512,1.419557859723728,0.6302720166751573
9.6756284958119,1.4949712040472318,1.0731576937823988
8.337259380429456,0.5048903329114274,0.37807068846359376
8.136868605864306,0.7657081609632123,2.9379139328654125
6.961870756161096,0.19477266937332832,0.03916126641660107
6.8214782820608075,-0.7492368110686657,-0.8646876706075766
9.076633801064206,0.6598998451133452,0.3653542478152183
9.033993566116743,-1.1717392594683491,-0.4462705088570369
7.2735582780217385,0.09950487292084745,-0.21551243839414166
8.111998090541753,-1.51165698720655,-0.12023711818524221
7.862247183266932,-0.1705674705774474,2.3193674740513153
6.903280776987186,0.17592878192915792,-1.3000740072458086
8.540515207933696,-1.213535303144937,-1.615591654306589
6.35524633771184,-1.5602980766963088,1.6103170326648897
6.709155440143928,-0.17591051701751798,-0.5866455068006636
7.000918217009451,-0.9016987097104191,0.8810254188656573
8.016624746238644,0.6682805951598905,0.8471141415636672
8.715075151022905,-0.9243044960249165,2.0419892489789824
6.531882576486494,0.7366180065476058,0.30272852637346814
8.68209615002422,-1.1253779948944014,-0.8011043597873538
7.092886063039163,-1.3692237159568719,-0.6814518101928334
9.205892158712718,1.081236443100668,0.6660210131496211
7.792069251049901,-0.06501417819786659,0.6915002573363026
8.00721314689546,1.2832761281352703,-1.1349160272061818
9.336316554995738,-1.0963668782743812,-0.926121272690369
8.236254132961411,0.4051876206151886,1.7056844253770986
10.090255547435502,0.39165390550084855,-1.74737467944891
8.338699383442592,0.10865384316495862,1.2097274422874444
8.662087237874433,0.5377029479427866,-1.2930463184037735
