d1,d2
-0.08563060330056116,0.9973454465835858
1.282978498051992,-1.506294713918092
0.42139974803146363,1.651436537097151
-1.4266792433930742,-0.42891262885617726
2.2659362587055343,-0.8667404022651017
0.32111384837794565,-0.09470896893689112
2.491389626124288,-0.638901996684651
0.5560180403539345,-0.43435127561851733
3.2059300827254558,2.1867860889737867
2.004053897878877,0.386186399174856
1.7373685758962423,1.490732028150799
0.06416613159760864,1.1758290447821034
-0.2538806677490124,-0.6377515024534103
1.9071051958003014,-1.428680700225969
0.8599312798113339,-0.8617548958596855
0.7443806294694031,-2.7985891054607244
-0.771533104509847,-0.6998772345979173
1.9274624317585825,-0.1736356827902158
1.002845915896811,0.688222711102285
0.12046365699094808,0.283627323807291
0.19463348193438423,-1.7276694941206072
0.609100206244899,0.5738058624050577
1.3385890509998015,-0.01183049447881976
3.392365265937726,0.4129121603087788
1.9787360059373467,2.2381433384979528
-0.2940853231612488,-1.0387882102049535
2.7437122251229304,-0.7980627352410625
1.0296832303033303,1.0693159694243486
1.8907063912931708,1.7548861819811095
2.4956441370334694,1.0693926697057368
0.22729128575280855,0.7948626677932181
1.314271994506867,-1.326265459940456
2.4172990464768525,0.8072365345785665
1.0454900806310972,-0.2330920609844135
-0.19830114470078697,0.19952407355863258
1.4684391194456443,-0.8311549842432792
2.1622040490995293,-1.0972030464830342
-1.1231003500424417,1.0397270908927005
0.5966339618978924,-0.12602958531301514
0.1624832771749467,-1.6059627607174027
2.2552373747242185,-0.6888689838469215
2.66095248814794,0.8073081862107286
0.6852418532825401,-1.0859024011268665
0.26753801327954296,-1.2125231310951696
3.0871133595881854,0.16444123022982496
2.150205542546632,-1.2673520490102275
1.1810351295970039,1.1778619388085783
0.6649892380669842,1.0311144589217422
-0.08456791200576652,-1.3634715446185843
1.3794006120781361,-0.3791764345725522
1.6420546892718315,-1.977887931520449
1.7122646354705182,2.5983039272693147
0.9753740185685194,0.03414212890984157
1.1795494846386791,-1.8619757107917871
1.42614663969031,-1.6054097440159647
0.5723204018761956,1.242869549603737
0.2647830438999236,0.5012489895674
2.0127390539563708,0.2787408560959998
-0.37094847009460774,-0.3324752753514139
2.959411342388286,-2.025045762997471
0.7242139861338246,-0.5521080714881078
1.1207473630971387,0.7482156171872304
2.6086909680220534,-0.2702323920091581
1.8123413299768205,0.49974014486517293
1.4743472978718004,-0.5639239315264725
0.002678531224099334,-1.100043112620697
0.2435627906008767,0.3216865758662266
1.7609493931283295,0.32346884785689517
0.4510449038042591,1.805970109932475
2.51886562363154,-0.35400011275017335
0.1765685940143341,0.13021495415796958
2.267298645054353,0.3327649772541171
1.5565487049100444,-0.21208012227562573
1.4562708952022307,1.5445444514561384
0.7603312185222892,0.14330773250787254
1.2538164765496274,0.2837253557710373
-0.41188887607122737,-1.8768686558738945
-0.01965507092183927,0.16794229540166816
1.5538561660032113,-0.5306745597736241
2.3772574828673068,-0.1431759743261871
1.0203159982346246,-0.19396387055266243
1.1340267927466652,0.7044740740436035
1.6656534379123311,-0.8984229406095902
2.5236637764785277,-1.0950264574269175
1.0792270140906124,-0.2743965735223526
-0.0489916773184873,-0.07512058797383152
0.2591862267076016,0.07290724327605223
1.4030859612193671,1.4719293689732715
1.3073842186274145,-0.6112253403048249
0.6083801892803984,0.13997810611456363
1.0934608294621513,1.4595892682284208
2.395352929756955,-0.3589359262422613
0.4513578718138017,-2.5570546040678583
0.4510795866777799,-0.9780577060842837
0.6451755419051812,0.3915842423501111
1.1771923291989879,-0.02996800704754226
1.1995821110885136,-0.12611777323099171
1.1970189325434761,-3.2310550079193123
0.7307065102492458,-0.110850721053007
0.6587382837934141,-0.21794626210294177
0.7033101178067301,0.40189466865917456
2.200702099217128,1.6882969302220885
-0.006307250913872172,0.7933376968024335
-0.08652228638213517,0.0846929300560213
-0.09520253925800948,1.2786835167270545
0.5795416155732297,1.5796897791443336
-0.27487754656593466,-0.4160822525219303
-0.6691026262334455,2.612193042812388
0.8960583134099478,1.369619586304174
-0.7612942447601239,1.003645154973778
-1.255668685662482,0.44806312430392636
-0.24520334168519506,0.638360068134787
0.956601931056012,-0.41872591403545245
-0.8654322715151541,-0.3746879710222193
-1.237353212687854,1.124055896446649
-1.6004405330562717,1.7538687788376368
-0.24681577694107554,1.0687883325259775
0.32257673799720377,0.5658334797484089
1.0324797157533776,0.805657273272365
0.59407025523907,0.8008876172427477
0.2908743874249234,1.2796626701579614
0.2499699394555311,0.02569215037908046
0.43587577054744,0.6810430109004042
0.630488030489918,-1.152493444412304
-1.465116222054951,1.3634455621350288
1.8629275851052287,1.8350587468112365
-0.6824509341999805,-0.6920524153779559
0.7426862211616183,0.9194167779570492
0.5907042178943853,1.115298722210791
0.029642925120495236,3.958625445893176
-0.0061299610455789804,0.8407547907467352
-0.12144867540402206,0.41646328329234306
0.9901328947153126,0.6462456662186509
0.6359427056445893,1.2846030298135565
1.2189858621324263,1.4201795969883613
-1.2133847809476472,-0.3264877850539407
1.4083691460769014,0.3912891967355582
-1.3206025797896521,0.33038140013024164
1.2646252869680072,-0.42021299894851216
-0.8664952037596095,0.3331924912034806
-1.2511898734731952,-0.18432733851166372
-1.5181079752636586,0.5388125868632779
-0.35490883174008503,0.3174618457966941
-1.653697838967641,2.2533359468559953
-1.3290788291721605,1.278033712022871
-1.0747665931188752,1.6683168667415278
0.9558323551671646,0.1223864133723448
-1.923715729697126,1.6957873191396078
1.8758005467136352,1.415694539892434
0.16054442147971804,1.819760609610189
0.7650548459970179,0.1710111662389897
-0.6591513106966477,1.611123550055911
-0.14401334748029268,2.3166055958635523
-0.7043421471287583,1.7506099168684812
0.3426379813692278,0.8735624362903657
1.1759107718346071,1.6800715328674296
-1.004967153382104,1.640218680419847
1.374990631494199,0.8695553110153763
-0.24865585038497331,0.3303528523564754
-0.013603885675351006,1.68620068605291
-0.8176682995787476,-0.34635756073724
-0.37574991098192634,-0.37972497865875
0.5232184412826316,0.573310230006199
-1.7554018445508066,0.6513924852614901
-0.19261498579409048,1.4491356133597169
-0.14536354315421035,2.8687264568398083
-0.5187038515389994,0.9376014514176935
-0.10291061426267058,0.7173716155929765
0.14242558501294,1.5412312971976727
1.3400987035364347,-0.5692561273944634
-0.5103428738061208,0.5522285746477569
0.937850297361706,0.6433369389266561
-1.8951755930793188,1.0877304638665763
-0.03368923154093914,1.1797515657713151
-1.040162880979482,2.719034681084503
-0.32385978378534624,0.8117031415063332
-0.9000085698091608,0.06899799612527635
-1.2227369597487854,0.6066891482188431
-0.957581838756634,3.0564673412252215
-1.8884923803868152,-0.1283305481817938
-0.40141442845701475,1.6734912780983247
-0.41375688138006245,1.6759633930029776
-0.9868038892903219,1.0592911338947069
1.7440410870108336,0.0322556043005221
0.4195676758953945,1.20692751928326
-2.25153498598787,0.4110294535293212
1.1311519053059893,1.1350776724846987
-1.2122689628960637,1.6907772729156427
-0.4791229453143527,1.3600507280808367
0.3769201144376306,-0.11869560114557287
0.7898280347342986,-0.007508801235176055
-1.30578586634164,0.117171012277963
-0.3460900338631944,1.1094031564412623
-0.77258373237244,1.7448193123951157
0.2514641840435942,0.30520178489449723
0.8889929175948555,2.1610683576464833
-0.09868469680951346,0.7850169550361091
-1.7737713532563517,0.5924874076085311
-0.2915067125653651,1.245379407259692
-0.16842643163047274,1.2440269381404947
