d1,d2,d3,d4
5.20600919370632,-0.9216618354249271,1.9145816900276622,1.5539774760401706
4.186255923141418,-0.00901792431440882,0.012022898242848697,-0.061749893437535265
2.266052555861617,-0.4179797261807506,-0.12799764455015278,0.1268766746102547
5.864354369033478,-0.535104062560489,-1.5535228305030997,-1.1268502094777666
5.029087644882605,-0.10441027855966341,2.188808065667652,0.12407687979230757
6.545190624583729,1.4491453992753147,-0.4485502748181016,2.134852732580793
5.676626678445827,0.21706977970082753,0.9703060047185267,0.6486438879980942
5.680685009650442,0.07499508447124244,1.572155154243227,-1.0957016241255624
5.99764037894547,0.08000303927222555,0.42002316549993746,-0.820382786175972
3.840632792943537,1.3529816337620915,-0.8141890027488937,1.6336294184376032
6.319250460384722,1.4903988465536686,0.36094993045895085,-1.8348909165435285
4.598822340394056,2.3278617369091137,-1.7191790513486949,0.08214279883948106
4.252739383717323,0.0726846774225769,-1.0383845786866988,1.528209132546022
6.295794473645107,-1.039202893364454,-0.5421720928310956,-0.1072824050056053
5.44512638107179,-0.5729040769636121,0.19470652852220058,-0.8567894969535003
4.188599358596346,-0.4320564815973221,-0.6579564062143348,0.0807482481887973
3.950141497959416,-0.33935282174777087,0.7472214528088553,0.3846182375652671
5.957063127859177,0.5516575609507961,0.6244889625729014,-1.1495356177996594
5.194929064246106,-0.2672318432306067,2.0164388573252907,-0.2142742513815759
3.7334571053873984,-0.27718434248864554,-0.37211814880911753,-1.6987928739575135
4.865021547127017,-0.2464844893140525,0.7665807579247882,-1.1424196058647824
5.162954315492029,-0.09135362076774656,-0.22810144128912668,0.010005945277660466
5.386279324086414,0.7918726964667895,0.4920164662680579,-0.9127705407509622
4.390464810605116,0.12804001531754738,-0.17186669303760435,-0.4418696223648474
5.79553148480424,-0.5064943607208613,-0.24265498819151138,0.7782162323108474
4.7220270489585,-2.5107178815918103,0.8111393693199442,-1.3032831358389279
5.073327513331393,0.42291827175477614,0.597261062795394,-0.6309994580215292
5.346030287498961,-0.5946716614180723,-1.150399821232534,0.033748504144383684
6.251566020887927,0.0958912649393045,-1.39088508480518,0.7301526663510506
5.722958803023554,-0.525557456776906,0.011828797868482774,-0.7276465657223569
2.8259390609024813,0.7464774958035064,0.13569760845783324,1.2966576858880872
