d1,d2,d3,d4
9.073446741875951,2.23470692699991,-0.44847350073923853,-0.13436897155490887
9.087058072645352,-0.9018660406606849,-1.1234126696934743,0.8560519345167557
9.236679902795826,0.5407556136071642,1.3544354371269074,1.5344929288348954
7.73712482150417,-0.5246356662013031,0.6742381650365472,0.8318919689205071
5.875601492622922,-0.372510495440315,-0.4114013802444121,1.5960260400157065
7.1549095841805785,-0.7884228665306153,0.7525419127360037,0.7948637229103054
8.229285625892365,-1.2669158077599496,-0.6290947922110788,0.17005117528047223
8.988735900554543,-0.04312230881626536,-1.0912401929832778,-0.3756868680283674
9.374877439829062,0.010186059748784622,-1.0612801228947057,0.8664533223078933
7.116019103614017,-1.5278059430397861,-1.32874423346855,0.9089986618784528
7.493693357188262,1.3791813476037529,1.4782443823229334,1.0016344019070658
8.542045508809824,-1.2076270930936048,1.1023969516043401,-0.42861443530088356
7.504775298346722,0.4840485506971371,0.9669847545227219,-0.7185365233346339
7.9112049971695475,-0.2490718398025829,-0.925434832930447,0.14694403088467434
9.065240310493463,0.5841761451015404,-1.4584188594662424,0.25112486951385143
8.617116570500317,0.018537581221286754,0.3330156952207967,1.9870684755053811
8.040722563826282,2.3065626487066386,-0.9891010970996121,-0.1600148112571987
6.808304291413105,1.200143439886832,-0.19411163521728889,-0.10215048998741358
8.144524225449993,0.38801492884824257,-0.4158274698162671,0.1371127617131808
8.03730985796904,-1.3710602521997362,0.47968478252969815,-0.9503265241766284
7.425108810366937,2.305515005482409,0.0009280436606828593,-0.3232638375446631
8.025406933637393,-0.3464560590864557,0.719511851140397,-2.395510259277395
7.259126580144437,1.1516137817591958,1.1131328278118535,0.9791223202768251
8.540572233112874,0.08890828416613228,-0.7307662010237088,-0.968431591371844
6.63683649650875,0.8195585972666443,0.15608077750414584,-0.3356716931693949
8.794404287697825,1.3284318239204136,0.6358829897940181,0.6284596899128337
7.382229563952542,0.3632793897671055,-0.6314663479357827,0.45254410225086483
8.615599804870332,1.2620178939584719,0.9418066407919534,0.6465572724367333
8.008765764454385,2.206638751288861,2.18211151780802,-0.8024344339260842
8.21650649833794,-1.1208533306284993,0.49140913949234316,-0.2490829052375985
8.504906972658722,-0.8118781711264614,-0.7165042382660436,0.060153283845995165
7.27575633973843,-2.845811551968192,-0.485375276309268,-1.3953505553846328
8.420324849337824,0.2850499488331001,1.4110516591531626,-0.1758753708783894
7.731890119152835,-0.27955179863440277,-0.1694795492177363,0.7028708682270051
7.393199449548136,-1.389340731265621,-0.0690225857919962,-1.5905480100037237
8.531842392372111,-1.4095565282447724,-0.6487320881134082,-1.094533286997682
8.789083530001454,-0.5225764259307502,0.44927530284408257,-0.3352270077780612
7.158458091826,1.0430823773628797,0.16902575925453242,-0.4067151461215381
